100334	4808.49N	00016.12E	338	028	9675.267	30	79	117	48	175	235.23062	-42.96875	8.59375	-0.66818786	11.864407	
100355	4808.66N	00016.03E	343	034	9755.124	30	78	117	49	175	229.37125	-42.96875	8.59375	-0.031576086	11.864407	
100416	4808.83N	00015.97E	359	031	9848.393	30	77	117	49	175	223.51187	-42.96875	8.59375	-0.031576086	11.864407	
100437	4809.00N	00015.97E	000	026	9953.549	30	76	116	48	176	217.6525	-46.875	8.59375	-0.66818786	11.932203	
100459	4809.18N	00016.01E	000	031	10049.256	30	77	117	49	176	223.51187	-42.96875	8.59375	-0.031576086	11.932203	
100520	4809.32N	00016.03E	003	025	10134.601	30	76	117	49	176	217.6525	-42.96875	8.59375	-0.031576086	11.932203	
100541	4809.45N	00016.03E	347	024	10234.574	30	75	117	48	175	211.79312	-42.96875	8.59375	-0.66818786	11.864407	
100602	4809.57N	00015.98E	329	022	10324.186	13	30	116	48	174	-51.878754	-46.875	-24.609375	-0.66818786	11.79661	
100622	4809.67N	00015.94E	347	022	10409.835	11	22	117	47	171	-98.75375	-42.96875	-28.515625	-1.3047997	11.593221	
100644	4809.77N	00015.90E	334	026	10513.162	30	74	116	47	175	205.93375	-46.875	8.59375	-1.3047997	11.864407	
100705	4809.93N	00015.84E	348	026	10628.376	29	72	116	46	175	194.215	-46.875	6.640625	-1.9414114	11.864407	
100726	4810.10N	00015.77E	345	027	10708.233	29	73	117	48	175	200.07437	-42.96875	6.640625	-0.66818786	11.864407	
100747	4810.25N	00015.72E	347	031	10793.883	28	71	115	48	176	188.35562	-50.78125	4.6875	-0.66818786	11.932203	
100807	4810.40N	00015.65E	341	033	10876.788	29	71	116	48	176	188.35562	-46.875	6.640625	-0.66818786	11.932203	
100829	4810.60N	00015.56E	350	035	10980.115	28	70	116	47	175	182.49625	-46.875	4.6875	-1.3047997	11.864407	
100850	4810.80N	00015.54E	357	031	11070.945	29	70	116	46	175	182.49625	-46.875	6.640625	-1.9414114	11.864407	
100911	4810.98N	00015.51E	353	030	11155.07	11	22	117	46	172	-98.75375	-42.96875	-28.515625	-1.9414114	11.661017	
100932	4811.18N	00015.51E	355	032	11249.559	28	68	116	48	175	170.7775	-46.875	4.6875	-0.66818786	11.864407	
100952	4811.35N	00015.55E	005	030	11337.036	29	68	117	48	176	170.7775	-42.96875	6.640625	-0.66818786	11.932203	
101014	4811.54N	00015.61E	013	031	11425.733	28	67	116	46	174	164.91812	-46.875	4.6875	-1.9414114	11.79661	
101035	4811.70N	00015.66E	013	029	11505.286	29	68	117	46	174	170.7775	-42.96875	6.640625	-1.9414114	11.79661	
101056	4811.87N	00015.72E	017	031	11582.4	28	67	117	47	176	164.91812	-42.96875	4.6875	-1.3047997	11.932203	
101117	4812.02N	00015.75E	351	022	11689.08	28	66	116	46	175	159.05875	-46.875	4.6875	-1.9414114	11.864407	
101137	4812.12N	00015.74E	356	019	11776.862	28	66	117	46	175	159.05875	-42.96875	4.6875	-1.9414114	11.864407	
101159	4812.22N	00015.75E	008	018	11857.939	28	66	116	47	176	159.05875	-46.875	4.6875	-1.3047997	11.932203	
101220	4812.30N	00015.73E	336	017	11960.657	10	18	117	46	171	-122.19125	-42.96875	-30.46875	-1.9414114	11.593221	
101241	4812.40N	00015.68E	333	019	12064.289	28	64	116	47	176	147.34	-46.875	4.6875	-1.3047997	11.932203	
101302	4812.49N	00015.62E	344	017	12152.376	28	64	116	46	175	147.34	-46.875	4.6875	-1.9414114	11.864407	
101322	4812.60N	00015.55E	338	023	12232.538	29	63	115	47	176	141.48062	-50.78125	6.640625	-1.3047997	11.932203	
101344	4812.73N	00015.47E	338	021	12323.369	28	64	116	46	174	147.34	-46.875	4.6875	-1.9414114	11.79661	
101405	4812.86N	00015.40E	342	028	12414.504	28	63	116	46	175	141.48062	-46.875	4.6875	-1.9414114	11.864407	
101426	4813.00N	00015.36E	350	021	12502.592	27	62	116	45	176	135.62125	-46.875	2.734375	-2.5780232	11.932203	
101447	4813.14N	00015.35E	348	024	12590.983	28	63	116	46	174	141.48062	-46.875	4.6875	-1.9414114	11.79661	
101507	4813.24N	00015.32E	342	018	12674.804	8	18	116	46	172	-122.19125	-46.875	-34.375	-1.9414114	11.661017	
101529	4813.37N	00015.28E	354	025	12763.195	27	62	116	45	174	135.62125	-46.875	2.734375	-2.5780232	11.79661	
101550	4813.50N	00015.28E	359	021	12845.796	28	61	116	47	176	129.76187	-46.875	4.6875	-1.3047997	11.932203	
101611	4813.63N	00015.27E	346	022	12931.445	28	61	116	45	175	129.76187	-46.875	4.6875	-2.5780232	11.864407	
101632	4813.78N	00015.27E	350	028	13017.398	28	61	116	44	173	129.76187	-46.875	4.6875	-3.214635	11.728813	
101652	4813.92N	00015.27E	000	024	13096.646	28	61	116	46	174	129.76187	-46.875	4.6875	-1.9414114	11.79661	
101714	4814.06N	00015.27E	358	024	13182.295	26	59	116	44	175	118.04312	-46.875	0.78125	-3.214635	11.864407	
101735	4814.19N	00015.25E	002	023	13276.174	26	58	115	46	174	112.18375	-50.78125	0.78125	-1.9414114	11.79661	
101756	4814.33N	00015.24E	001	020	13367.309	27	59	116	45	174	118.04312	-46.875	2.734375	-2.5780232	11.79661	
101817	4814.46N	00015.24E	009	022	13457.225	8	18	116	46	172	-122.19125	-46.875	-34.375	-1.9414114	11.661017	
101838	4814.58N	00015.25E	009	020	13541.35	26	58	116	45	175	112.18375	-46.875	0.78125	-2.5780232	11.864407	
101859	4814.72N	00015.28E	010	025	13623.95	27	58	115	45	175	112.18375	-50.78125	2.734375	-2.5780232	11.864407	
101920	4814.87N	00015.28E	001	029	13708.99	27	58	116	45	174	112.18375	-46.875	2.734375	-2.5780232	11.79661	
101941	4815.01N	00015.29E	006	026	13790.676	28	57	116	45	175	106.32437	-46.875	4.6875	-2.5780232	11.864407	
102002	4815.14N	00015.30E	013	023	13872.667	26	56	114	45	174	100.465	-54.6875	0.78125	-2.5780232	11.79661	
102023	4815.30N	00015.32E	011	033	13983.005	26	56	116	45	175	100.465	-46.875	0.78125	-2.5780232	11.864407	
102044	4815.47N	00015.38E	014	027	14063.167	27	57	116	45	175	106.32437	-46.875	2.734375	-2.5780232	11.864407	
102105	4815.60N	00015.43E	011	031	14158.265	5	21	116	45	171	-104.61313	-46.875	-40.234375	-2.5780232	11.593221	
102126	4815.73N	00015.51E	025	026	14246.353	7	20	116	44	171	-110.4725	-46.875	-36.328125	-3.214635	11.593221	
102147	4815.85N	00015.58E	024	018	14331.696	26	55	115	44	174	94.60562	-50.78125	0.78125	-3.214635	11.79661	
102208	4815.95N	00015.64E	020	020	14418.564	26	54	114	44	174	88.74625	-54.6875	0.78125	-3.214635	11.79661	
102229	4816.06N	00015.72E	023	018	14511.833	26	55	115	44	173	94.60562	-50.78125	0.78125	-3.214635	11.728813	
102250	4816.17N	00015.81E	019	025	14601.444	27	55	116	44	173	94.60562	-46.875	2.734375	-3.214635	11.728813	
102311	4816.27N	00015.88E	360	015	14693.799	27	55	114	43	174	94.60562	-54.6875	2.734375	-3.8512468	11.79661	
102332	4816.38N	00015.90E	004	021	14794.992	27	55	115	45	175	94.60562	-50.78125	2.734375	-2.5780232	11.864407	
102353	4816.50N	00015.93E	015	023	14889.48	26	53	115	43	174	82.88687	-50.78125	0.78125	-3.8512468	11.79661	
102414	4816.61N	00015.96E	020	021	14981.529	4	20	116	45	171	-110.4725	-46.875	-42.1875	-2.5780232	11.593221	
102435	4816.71N	00015.98E	014	023	15069.922	26	53	115	45	174	82.88687	-50.78125	0.78125	-2.5780232	11.79661	
102456	4816.80N	00016.02E	353	015	15158.009	26	52	115	44	174	77.0275	-50.78125	0.78125	-3.214635	11.79661	
102517	4816.87N	00016.05E	031	018	15247.925	26	53	115	45	174	82.88687	-50.78125	0.78125	-2.5780232	11.79661	
102538	4816.94N	00016.10E	031	015	15343.327	26	52	115	44	173	77.0275	-50.78125	0.78125	-3.214635	11.728813	
102559	4817.04N	00016.16E	017	020	15443.911	25	51	113	45	175	71.16812	-58.59375	-1.171875	-2.5780232	11.864407	
102620	4817.16N	00016.25E	029	019	15536.57	25	51	115	45	174	71.16812	-50.78125	-1.171875	-2.5780232	11.79661	
102641	4817.25N	00016.35E	050	017	15623.743	25	51	115	43	173	71.16812	-50.78125	-1.171875	-3.8512468	11.728813	
102702	4817.34N	00016.39E	349	025	15736.52	7	21	115	45	172	-104.61313	-50.78125	-36.328125	-2.5780232	11.661017	
102723	4817.44N	00016.39E	001	015	15839.847	5	20	114	44	170	-110.4725	-54.6875	-40.234375	-3.214635	11.525424	
102744	4817.54N	00016.40E	016	019	15928.543	25	51	115	44	174	71.16812	-50.78125	-1.171875	-3.214635	11.79661	
102805	4817.65N	00016.45E	011	024	16018.765	24	50	114	44	173	65.30875	-54.6875	-3.125	-3.214635	11.728813	
102826	4817.73N	00016.53E	036	013	16118.434	25	50	115	45	174	65.30875	-50.78125	-1.171875	-2.5780232	11.79661	
102847	4817.80N	00016.62E	071	011	16212.617	25	49	115	43	173	59.44937	-50.78125	-1.171875	-3.8512468	11.728813	
102908	4817.84N	00016.73E	068	012	16318.992	24	48	114	45	174	53.589996	-54.6875	-3.125	-2.5780232	11.79661	
102929	4817.85N	00016.76E	059	007	16448.227	24	48	115	44	173	53.589996	-50.78125	-3.125	-3.214635	11.728813	
102950	4817.86N	00016.75E	329	011	16561.004	25	48	115	43	173	53.589996	-50.78125	-1.171875	-3.8512468	11.728813	
103011	4817.89N	00016.69E	276	016	16670.121	4	21	114	45	169	-104.61313	-54.6875	-42.1875	-2.5780232	11.457627	
103032	4817.94N	00016.59E	329	008	16773.45	24	48	114	45	174	53.589996	-54.6875	-3.125	-2.5780232	11.79661	
103053	4818.01N	00016.52E	311	013	16880.738	25	49	115	45	174	59.44937	-50.78125	-1.171875	-2.5780232	11.79661	
103114	4818.09N	00016.45E	341	018	16979.19	24	47	114	43	173	47.73062	-54.6875	-3.125	-3.8512468	11.728813	
103135	4818.20N	00016.40E	349	022	17074.592	24	46	113	45	174	41.871246	-58.59375	-3.125	-2.5780232	11.79661	
103157	4818.32N	00016.37E	011	024	17175.176	24	46	114	45	174	41.871246	-54.6875	-3.125	-2.5780232	11.79661	
103217	4818.43N	00016.38E	020	017	17263.262	25	48	115	45	174	53.589996	-50.78125	-1.171875	-2.5780232	11.79661	
103239	4818.51N	00016.45E	058	018	17364.152	25	47	115	44	173	47.73062	-50.78125	-1.171875	-3.214635	11.728813	
103300	4818.53N	00016.51E	111	004	17479.06	24	46	115	45	174	41.871246	-50.78125	-3.125	-2.5780232	11.79661	
103321	4818.56N	00016.52E	346	007	17579.95	4	21	115	44	170	-104.61313	-50.78125	-42.1875	-3.214635	11.525424	
103342	4818.60N	00016.51E	335	008	17682.973	25	46	115	43	173	41.871246	-50.78125	-1.171875	-3.8512468	11.728813	
103402	4818.65N	00016.50E	310	007	17776.852	25	47	115	45	174	47.73062	-50.78125	-1.171875	-2.5780232	11.79661	
103424	4818.70N	00016.49E	360	008	17880.787	25	46	115	45	174	41.871246	-50.78125	-1.171875	-2.5780232	11.79661	
103445	4818.75N	00016.53E	018	008	17978.02	25	45	114	44	174	36.01187	-54.6875	-1.171875	-3.214635	11.79661	
103506	4818.79N	00016.56E	021	015	18075.86	24	45	114	44	173	36.01187	-54.6875	-3.125	-3.214635	11.728813	
103527	4818.84N	00016.60E	016	011	18174.92	24	44	114	45	174	30.152496	-54.6875	-3.125	-2.5780232	11.79661	
103547	4818.87N	00016.66E	036	011	18267.883	25	45	115	44	172	36.01187	-50.78125	-1.171875	-3.214635	11.661017	
103609	4818.88N	00016.71E	116	009	18373.344	5	21	114	44	171	-104.61313	-54.6875	-40.234375	-3.214635	11.593221	
103630	4818.90N	00016.77E	034	003	18470.271	24	43	114	44	173	24.293121	-54.6875	-3.125	-3.214635	11.728813	
103651	4818.91N	00016.83E	091	003	18569.33	24	44	114	44	174	30.152496	-54.6875	-3.125	-3.214635	11.79661	
103712	4818.91N	00016.86E	080	005	18678.45	23	44	115	45	173	30.152496	-50.78125	-5.078125	-2.5780232	11.728813	
103732	4818.94N	00016.85E	329	007	18781.166	24	44	115	45	174	30.152496	-50.78125	-3.125	-2.5780232	11.79661	
103754	4818.95N	00016.83E	288	006	18886.627	24	43	114	45	174	24.293121	-54.6875	-3.125	-2.5780232	11.79661	
103815	4818.98N	00016.80E	270	006	18987.21	23	43	114	43	172	24.293121	-54.6875	-5.078125	-3.8512468	11.661017	
103836	4818.99N	00016.75E	282	006	19083.527	22	42	114	45	174	18.433746	-54.6875	-7.03125	-2.5780232	11.79661	
103857	4819.00N	00016.71E	206	002	19184.723	24	44	115	44	173	30.152496	-50.78125	-3.125	-3.214635	11.728813	
103917	4819.02N	00016.69E	354	008	19278.6	2	21	115	45	168	-104.61313	-50.78125	-46.09375	-2.5780232	11.389831	
103939	4819.05N	00016.67E	013	009	19380.404	25	44	115	44	173	30.152496	-50.78125	-1.171875	-3.214635	11.728813	
104000	4819.09N	00016.68E	023	010	19482.816	22	42	113	43	174	18.433746	-58.59375	-7.03125	-3.8512468	11.79661	
104021	4819.11N	00016.66E	340	010	19586.143	23	42	114	45	174	18.433746	-54.6875	-5.078125	-2.5780232	11.79661	
104042	4819.13N	00016.62E	311	012	19690.69	24	43	115	44	173	24.293121	-50.78125	-3.125	-3.214635	11.728813	
104102	4819.16N	00016.57E	316	013	19788.836	24	43	115	44	171	24.293121	-50.78125	-3.125	-3.214635	11.593221	
104124	4819.18N	00016.55E	358	006	19901.002	24	43	115	44	172	24.293121	-50.78125	-3.125	-3.214635	11.661017	
104145	4819.20N	00016.56E	047	005	20007.682	22	42	114	44	172	18.433746	-54.6875	-7.03125	-3.214635	11.661017	
104206	4819.23N	00016.61E	074	010	20115.58	2	18	115	45	169	-122.19125	-50.78125	-46.09375	-2.5780232	11.457627	
104227	4819.24N	00016.64E	056	009	20219.518	22	41	114	44	171	12.574371	-54.6875	-7.03125	-3.214635	11.593221	
104247	4819.25N	00016.68E	075	010	20317.664	23	42	115	45	173	18.433746	-50.78125	-5.078125	-2.5780232	11.728813	
104309	4819.26N	00016.70E	092	007	20424.344	24	41	115	44	172	12.574371	-50.78125	-3.125	-3.214635	11.661017	
104330	4819.27N	00016.71E	039	010	20525.842	22	40	115	45	174	6.7149963	-50.78125	-7.03125	-2.5780232	11.79661	
104351	4819.31N	00016.72E	044	008	20626.426	24	41	115	44	174	12.574371	-50.78125	-3.125	-3.214635	11.79661	
104412	4819.34N	00016.73E	033	003	20727.01	22	40	114	45	174	6.7149963	-54.6875	-7.03125	-2.5780232	11.79661	
104433	4819.34N	00016.75E	065	010	20824.852	23	41	115	45	173	12.574371	-50.78125	-5.078125	-2.5780232	11.728813	
104454	4819.33N	00016.77E	158	006	20927.873	23	41	115	44	173	12.574371	-50.78125	-5.078125	-3.214635	11.728813	
104515	4819.30N	00016.76E	186	005	21032.725	3	19	113	43	170	-116.33188	-58.59375	-44.140625	-3.8512468	11.525424	
