0
50
240
*****************adresse lue: 13040
0
89
36
*****************adresse lue: 22820
barre d'espace pour lire l'eeprom
48.094600	0.293660	8085	331	41	119	-425	3047	29
48.095733	0.292675	8122	328	38	119	-434	3004	26
48.096588	0.291947	8150	332	34	119	-444	2975	29
48.097686	0.291347	8195	339	36	114	-444	2975	25
48.098716	0.290538	8234	331	36	123	-434	2931	31
48.099617	0.289913	8259	337	33	119	-434	2931	25
48.100570	0.289422	8291	341	32	123	-444	2931	23
48.101711	0.289010	8332	349	36	123	-434	2931	20
48.102676	0.288808	8362	353	36	119	-434	2873	21
48.103923	0.288460	8395	347	42	119	-444	2859	21
48.105152	0.287902	8432	339	39	114	-444	2844	20
48.106174	0.287453	8457	347	38	109	-444	2830	17
48.107444	0.287173	8485	353	40	123	-454	2815	15
48.108699	0.286627	8514	345	40	109	-454	2786	18
48.109767	0.286147	8549	341	40	119	-444	2801	14
48.110866	0.285508	8586	338	35	1743	-434	4701	18
48.111938	0.285190	8617	355	32	109	-454	2786	17
48.112880	0.285077	8647	355	36	119	-444	2772	17
48.114044	0.284717	8683	347	36	-156	-444	-56	17
48.115177	0.284497	8715	353	32	-166	-454	-172	15
48.116031	0.284295	8743	348	34	-156	-463	-230	12
48.117115	0.283942	8784	348	35	-180	-444	-230	10
48.118156	0.283400	8814	338	31	109	-454	2685	14
48.119049	0.283015	8837	345	31	114	-454	2641	14
48.120143	0.282443	8876	336	38	114	-454	2656	14
48.121177	0.281815	8908	344	30	109	-463	2641	10
48.121940	0.281415	8939	341	26	109	-454	2627	14
48.122753	0.280747	8968	328	33	99	-454	2612	10
48.123767	0.279935	8993	331	35	99	-444	2569	9
48.124588	0.279193	9016	325	32	94	-444	2569	9
48.125556	0.278630	9058	341	33	109	-444	2569	6
48.126403	0.278087	9107	333	27	94	-444	2539	9
48.127075	0.277422	9142	326	27	94	-463	2539	4
48.127780	0.276782	9183	331	24	94	-454	2510	9
48.128486	0.276510	9219	352	25	104	-473	2496	9
48.129234	0.276187	9251	335	28	94	-454	2510	4
48.130191	0.275503	9287	335	33	94	-444	2496	-1
48.131046	0.274752	9322	326	29	1700	-434	4513	10
48.131774	0.274132	9348	333	33	89	-463	2452	10
48.132686	0.273488	9381	333	27	104	-454	2423	7
48.133453	0.272780	9421	322	28	89	-444	2467	7
48.134155	0.272237	9447	337	27	89	-463	2380	6
48.135051	0.271915	9480	350	30	99	-473	2409	1
48.135936	0.271620	9508	342	29	94	-454	2394	4
48.136692	0.271152	9539	338	30	99	-473	2336	-1
48.137657	0.270708	9569	342	30	-166	-473	-521	2
48.138580	0.270307	9597	348	28	-166	-473	-564	6
48.139411	0.269860	9618	337	31	-156	-454	-622	6
48.140281	0.269267	9643	343	30	-195	-454	-622	2
48.141326	0.268830	9668	345	34	89	-473	2322	4
48.142089	0.268385	9689	338	31	99	-483	2322	0
48.142993	0.267920	9712	341	31	85	-454	2293	2
48.143939	0.267538	9741	344	33	89	-463	2264	0
48.144866	0.267132	9769	344	35	89	-473	2249	-4
48.145786	0.266647	9801	341	28	89	-454	2249	-3
48.146724	0.266387	9827	359	31	85	-454	2249	0
48.147556	0.266352	9860	3	29	1743	-454	4382	2
48.148490	0.266507	9892	4	32	89	-454	2220	1
48.149482	0.266410	9924	356	29	85	-473	2235	-4
48.150268	0.266285	9959	0	25	1666	-444	4411	2
48.151157	0.266483	9995	8	27	85	-463	2177	-11
48.152149	0.266752	10022	9	30	85	-463	2206	1
48.152965	0.266967	10045	5	28	80	-463	2191	-6
48.153869	0.267035	10073	11	24	89	-454	2162	-4
48.154590	0.267177	10101	2	20	80	-444	2177	-1
48.155185	0.267288	10124	7	21	85	-454	2119	-6
48.156021	0.267252	10159	355	26	80	-444	2148	0
48.156799	0.267252	10193	8	24	80	-454	2133	-3
48.157321	0.267273	10220	354	18	80	-473	2104	-1
48.158023	0.267063	10253	350	19	80	-463	2090	-3
48.158733	0.266885	10282	350	24	85	-473	2075	-1
48.159275	0.266667	10306	332	20	75	-473	2075	0
48.159858	0.266303	10338	338	18	-219	-463	-738	-6
48.160388	0.266007	10368	358	18	-205	-473	-869	-8
48.160911	0.265935	10394	346	20	-272	-473	-695	-3
48.161544	0.265685	10421	351	16	-267	-454	-767	-11
48.162006	0.265612	10449	357	13	75	-463	2017	-8
48.162437	0.265467	10477	5	15	75	-463	2046	-8
48.163093	0.265068	10520	333	25	1671	-463	4222	-8
48.163932	0.264628	10566	344	28	70	-473	1988	-11
48.164703	0.264400	10599	353	28	70	-473	1945	-11
48.165615	0.264117	10628	348	27	70	-473	1974	-14
48.166496	0.263622	10654	334	31	75	-463	1974	-9
48.167213	0.263258	10676	349	27	65	-463	1930	-11
48.168243	0.262918	10704	347	30	75	-463	1901	-14
48.169094	0.262698	10732	351	25	75	-463	1901	-15
48.169803	0.262428	10757	337	26	70	-463	1945	-6
48.170593	0.262102	10785	350	25	75	-473	1901	-9
48.171531	0.261767	10817	342	30	70	-473	1887	-8
48.172256	0.261438	10840	343	26	65	-473	1901	-14
48.173194	0.261097	10868	343	33	65	-483	1872	-8
48.174167	0.260655	10901	347	27	65	-473	1872	-9
48.175052	0.260133	10933	340	37	56	-454	1858	-9
48.176151	0.259687	10963	349	39	65	-463	1814	-11
48.177211	0.259328	10992	346	35	65	-473	1858	-15
48.178161	0.259242	11015	354	32	56	-473	1829	-20
48.179298	0.259073	11047	1	33	65	-483	1843	-12
48.180324	0.259063	11079	352	34	65	-483	1814	-14
48.181205	0.258792	11103	353	28	56	-463	1800	-17
48.182231	0.258765	11131	0	36	-282	-483	-912	-14
48.183277	0.258625	11159	352	29	1618	-425	3308	-9
48.184219	0.258615	11183	353	32	-296	-463	-1014	-11
48.185260	0.258605	11212	7	34	-287	-434	-1086	-17
48.186344	0.258568	11249	356	33	56	-454	1771	-20
48.187236	0.258495	11278	356	32	60	-444	1713	-17
48.188270	0.258847	11309	17	33	51	-444	1727	-12
48.189308	0.259207	11336	7	31	60	-473	1742	-17
48.190223	0.259548	11362	15	35	56	-463	1698	-11
48.191184	0.259885	11390	10	28	60	-463	1727	-17
48.192096	0.260108	11417	8	28	51	-483	1742	-14
48.192901	0.260455	11440	20	29	51	-473	1698	-12
48.193771	0.260638	11467	10	27	65	-483	1684	-9
48.194602	0.260912	11494	14	29	51	-483	1727	-14
48.195396	0.261205	11516	8	28	51	-483	1684	-20
48.196350	0.261497	11541	14	33	65	-473	1684	-17
48.197357	0.261883	11567	14	30	56	-454	1684	-17
48.198158	0.262208	11590	13	34	56	-473	1596	-14
48.199192	0.262487	11622	4	32	51	-473	1640	-14
48.199920	0.262567	11665	8	19	60	-473	1655	-12
48.200458	0.262492	11693	352	22	1835	-473	4585	-14
48.201030	0.262377	11728	7	15	41	-463	1582	-15
48.201610	0.262465	11757	0	20	51	-463	1582	-14
48.202079	0.262378	11780	358	15	1821	-463	4614	-11
48.202564	0.262347	11805	6	12	60	-483	1582	-14
48.203090	0.262450	11831	10	17	46	-473	1553	-19
48.203586	0.262515	11854	353	15	46	-463	1582	-17
48.204185	0.262715	11878	15	19	-238	-473	-1130	-14
48.204704	0.262705	11917	351	15	-263	-483	-1101	-19
48.205013	0.262400	11951	332	12	-258	-473	-1130	-17
48.205543	0.262148	11981	352	17	-263	-473	-1144	-19
48.206039	0.261917	12015	325	17	46	-492	1538	-19
48.206466	0.261503	12047	326	17	60	-473	1509	-19
48.206970	0.261133	12083	352	12	46	-463	1466	-20
48.207424	0.260932	12110	348	15	46	-473	1466	-12
48.207946	0.260580	12135	340	19	51	-473	1509	-19
48.208442	0.260345	12163	336	15	31	-473	1509	-14
48.209098	0.259902	12192	335	25	36	-492	1451	-19
48.209720	0.259488	12216	338	23	46	-463	1480	-25
48.210388	0.258998	12244	339	27	31	-463	1422	-19
48.211048	0.258578	12273	329	19	46	-483	1422	-23
48.211669	0.258228	12298	340	27	46	-483	1451	-15
48.212375	0.257823	12328	338	20	1637	-483	4063	-20
48.213146	0.257380	12358	334	20	41	-492	1408	-17
48.213741	0.257037	12383	344	20	31	-483	1379	-20
48.214477	0.256687	12414	345	23	46	-502	1422	-15
48.215293	0.256445	12445	341	24	46	-483	1408	-19
48.215881	0.256198	12469	341	23	31	-483	1408	-23
48.216693	0.256040	12498	1	22	36	-502	1422	-22
48.217403	0.255922	12527	353	27	41	-483	1350	-23
48.218067	0.255832	12550	348	24	41	-492	1379	-22
48.218803	0.255928	12580	8	21	41	-502	1350	-20
48.219512	0.255703	12611	344	20	46	-483	1393	-26
48.220054	0.255688	12639	352	20	36	-492	1350	-22
48.220653	0.255417	12667	344	21	-296	-463	-1057	-20
48.221309	0.255257	12694	1	23	-219	-473	-1188	-23
48.221836	0.255053	12718	349	20	-335	-463	-1144	-19
48.222522	0.254865	12745	337	18	-335	-492	-1115	-22
48.223247	0.254697	12775	353	25	31	-502	1292	-22
48.223773	0.254667	12798	358	18	31	-473	1335	-23
48.224529	0.254613	12825	359	23	27	-492	1292	-20
48.225223	0.254665	12854	354	23	1618	-483	1393	-20
48.225948	0.254663	12879	8	25	41	-492	1292	-20
48.226703	0.254598	12908	355	24	41	-483	1292	-25
48.227432	0.254562	12935	346	22	1632	-483	4005	-14
48.228118	0.254603	12959	3	25	41	-502	1277	-22
48.228939	0.254522	12988	358	23	22	-492	1248	-22
48.229774	0.254528	13017	347	26	41	-483	1263	-23
48.230468	0.254575	13042	9	25	41	-492	1234	-26
48.231208	0.254498	13069	355	22	41	-492	1248	-26
48.232017	0.254627	13096	1	25	36	-492	1190	-20
48.232700	0.254668	13120	8	29	31	-492	1234	-25
48.233531	0.254708	13148	358	21	17	-483	1234	-28
48.234218	0.254608	13174	349	22	27	-502	1263	-22
48.234859	0.254655	13199	13	23	27	-492	1219	-20
48.235584	0.254632	13232	11	23	17	-502	1219	-23
48.236301	0.254400	13262	346	22	17	-473	1176	-20
48.236915	0.254333	13289	4	21	31	-492	1205	-25
48.237728	0.254227	13319	347	23	17	-502	1205	-28
48.238521	0.254090	13349	359	29	27	-483	1219	-26
48.239124	0.254053	13376	0	22	27	-521	1190	-30
